"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2006","2006","AUD","Australian Dollar","6","Millions","2015","2015",4897.54,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","AUD","Australian Dollar","6","Millions","2015","2015",4872.63,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","AUD","Australian Dollar","6","Millions","2015","2015",4857.45,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","AUD","Australian Dollar","6","Millions","2015","2015",4462.83,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2010","2010","AUD","Australian Dollar","6","Millions","2015","2015",4419.47,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","AUD","Australian Dollar","6","Millions","2015","2015",4615.93,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","AUD","Australian Dollar","6","Millions","2015","2015",5115.56,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","AUD","Australian Dollar","6","Millions","2015","2015",5168.77,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","AUD","Australian Dollar","6","Millions","2015","2015",1074.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2005","2005","AUD","Australian Dollar","6","Millions","2015","2015",957.38,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2006","2006","AUD","Australian Dollar","6","Millions","2015","2015",994.06,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","AUD","Australian Dollar","6","Millions","2015","2015",967.03,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","AUD","Australian Dollar","6","Millions","2015","2015",729.82,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","AUD","Australian Dollar","6","Millions","2015","2015",877.66,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2010","2010","AUD","Australian Dollar","6","Millions","2015","2015",737.71,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","AUD","Australian Dollar","6","Millions","2015","2015",762.49,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","AUD","Australian Dollar","6","Millions","2015","2015",876.67,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","AUD","Australian Dollar","6","Millions","2015","2015",851.69,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","AUD","Australian Dollar","6","Millions","2015","2015",180114,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2005","2005","AUD","Australian Dollar","6","Millions","2015","2015",180756,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2006","2006","AUD","Australian Dollar","6","Millions","2015","2015",188863,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","AUD","Australian Dollar","6","Millions","2015","2015",194837,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","AUD","Australian Dollar","6","Millions","2015","2015",193714,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","AUD","Australian Dollar","6","Millions","2015","2015",201445,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2010","2010","AUD","Australian Dollar","6","Millions","2015","2015",202906,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","AUD","Australian Dollar","6","Millions","2015","2015",210813,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","AUD","Australian Dollar","6","Millions","2015","2015",218044,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","AUD","Australian Dollar","6","Millions","2015","2015",226580,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",44276.5,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",47553.4,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",4859.58,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",234009,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",953.13,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",79353.6,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",3617.25,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",39972,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","AUD","Australian Dollar","6","Millions","2015","2015",13423.8,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",74446,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",3719,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",50575,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",13765,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",1041,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",48758,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",4333,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",42704,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","AUD","Australian Dollar","6","Millions","2015","2015",239341,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",78441.2,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",239955,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",38252.7,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",3912.51,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",3879.63,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",52134,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",3248.16,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",946.93,,
"1","Country","AUS","Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",247735,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",53864.1,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",57655,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",940.89,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",3347.59,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",12027.8,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",11970,,
"2","Large regions (TL2)","AU1","New South Wales","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","AUD","Australian Dollar","6","Millions","2015","2015",50997.9,,
"2","Large regions (TL2)","AU2","Victoria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",36738.1,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GVA_IND_10_VB_E","GVA in industry, including energy (ISIC rev4)","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2017","2017","AUD","Australian Dollar","6","Millions","2015","2015",79333.4,,
